s2_paper_id,title,authors,year,cited_version,citation_count,contexts,intents,doi,arxiv_id,classification,confidence,representative_quote,reason
7ec40ae00ede4eee0719aed5ba77b0c4f7e16ecf,Implementing cheminformatics,R. Guha,2019.0,both,0,"[""[15] show that projects using functional languages do not necessarily show better software quality.""]","[""background""]",10.1186/s13321-019-0333-z,,critical,,,manual
67a15a0a02d2d0a7fc2a0e1d11c901cada852573,Improving bug detection via context-based code representation learning and attention-based neural networks,Yi Li; Shaohua Wang; T. Nguyen; S. Nguyen,2019.0,FSE2014,162,"[""We use the same approach as the ones used in [Mockus and Votta 2000; Ray et al. 2016, 2014] to process each commit message and mark it as a bug-fix if the message contains a bug id and at least one of the error related keywords: {error, bug, fix, issue, mistake, incorrect, fault, defect, flaw and\u2026""]","[""methodology""]",10.1145/3360588,,neutral,,,manual
efea1a70e61146bfae90898e4bd56f75e260a4a1,Investigating Compilation Errors of Students Learning Haskell,Boldizsár Németh; Eunjong Choi; Erina Makihara; Hajimu Iida,2019.0,FSE2014,0,[],[],10.4204/EPTCS.295.4,1906.1145,no_context,,,No citation context available
6816ee4e07f2858654a49151dccbe4897c43903e,JUniVerse: large-scale JUnit-test analysis in the wild,Omar Javed; A. Villazón; Walter Binder,2019.0,FSE2014,0,"[""Static analysis has been mostly used for evaluating code quality [21], code modification [4], bug report generation [20], improving maintenance task [27], and detecting code duplications [13]."", ""This includes deriving preconditions for API use [17], summarizing bug reports [14, 20], and identifying faults in the application or test code [18, 19, 21, 29].""]","[""methodology"", ""background""]",10.1145/3297280.3297453,,neutral,,,manual
81b12fe7c712c5e7cefced3100d3da14538088d9,Latency Optimized Microservice Architecture for Privacy Preserving Computing,Nikolai Åsen Magnussen,2019.0,FSE2014,0,[],[],,,no_context,,,No citation context available
6a2c70f9e8c1d044a34804311cd85ed873a380b0,Learning GENERAL Principles from Hundreds of Software Projects,Suvodeep Majumder; R. Krishna; T. Menzies,2019.0,FSE2014,0,"[""\u2026GOTO, as used in contemporary practice, is rarely considered harmful [27]; \u2022 Strongly typed languages are not associated with successful projects [28]; \u2022 Test-driven development is not any better than \u201dtest last\u201d [29]; \u2022 Delayed issues are not exponentially more expensive to \ufb01x [30]; Note that\u2026""]","[""background""]",,,hedged,,,manual
6373f483434176a6a102646f33bc1ad591a79aef,Measuring and analyzing code authorship in 1 + 118 open source projects,G. Avelino; L. Passos; André C. Hora; M. T. Valente,2019.0,FSE2014,22,"[""Other studies investigate the influence of programming language on software quality [64], the characteristics of community contributions [65], and the reasons for the deprecation of open source projects [66].""]","[""background""]",10.1016/J.SCICO.2019.03.001,,causal,,,manual
3d6ef5edc3bdfbb388ca820f82a1bc320dff3635,Mining Treatment-Outcome Constructs from Sequential Software Engineering Data,Maleknaz Nayebi; G. Ruhe; Thomas Zimmermann,2019.0,FSE2014,19,"[""[20], we retrieved the number of commits related to bug fixes in each file.""]","[""background""]",10.1109/TSE.2019.2892956,1901.05604,neutral,,,manual
ea5524fe2d6b066facd844e16d921de2f40e1cc3,Nobrainer: An Example-Driven Framework for C/C++ Code Transformations,V. V. Savchenko; K. Sorokin; Georgiy A. Pankratenko; Sergey Markov; A. Spiridonov; Ilia Alexandrov; A. Volkov; Kwangwon Sun,2019.0,both,3,[],[],10.1007/978-3-030-37487-7_12,,no_context,,,No citation context available
bd252a165c992942dc250df04d7d05ce29c0a5e0,On the Impact of Programming Languages on Code Quality,E. Berger; Celeste Hollenbeck; Petr Maj; O. Vitek; J. Vitek,2019.0,FSE2014,65,"[""After another round of reviewing, a 39 slightly edited version appeared in journal form in 2017 [25]."", ""The CACM repetition fixed this problem."", ""The CACM paper attempted to clarify this definition with the example of the ObjectiveCID type which can hold any value."", ""The work was sufficiently well-regarded in the software engineering community to be nominated as a Communication of the ACM (CACM) research highlight."", ""The original authors corrected that value in their CACM repetition (shown in Table 6(b)), so this may just be a reporting error."", ""This may explain why the number of TypeScript projects decreased between the FSE and CACM papers."", ""On the other hand, the CACM paper dropped the significance of JavaScript and TypeScript without explanation."", ""Negative Binomial Regression for Languages (grey indicates disagreement with the conclusion of the original work) Original Authors Repetition (a) FSE [26] (b) CACM [25] (c) Coef P-val Coef P-val Coef P-val Intercept -1."", ""Given the controversy generated by the CACM paper on social media, and some surprising observations in the text of the original study (e.g., that V8 is their largest JavaScript project \u2013 when the virtual machine is written in C++), we wanted to gain a better understanding of the exact nature of the scientific claims made in the study and how broadly they are actually applicable.""]","[""background""]",10.1145/3340571,1901.1022,critical,,,manual
51497665d475eb53a5818251a1202e0db93c9b59,PHANTOM: Curating GitHub for engineered software projects using time-series clustering,P. Pickerill; Heiko Joshua Jungen; Mirosław Ochodek; M. Staron,2019.0,FSE2014,32,[],[],10.1007/s10664-020-09825-8,1904.11164,no_context,,,No citation context available
de53bfc6d758d5c686bc4a4fac1e7a58cca76d79,Parser-directed fuzzing,Björn Mathis; Rahul Gopinath; Michaël Mera; Alexander Kampmann; M. Höschele; A. Zeller,2019.0,FSE2014,56,"[""A cursory look at the top 17 programming languages in Github [29] shows that 80% of them have recursive descent parsers.""]","[""background""]",10.1145/3314221.3314651,,neutral,,,manual
9926de5f57e590168c0880abc96594b33311c51c,Performance Based Evoluation of Programming Languages,Abdul Qadeer Bhutto; Xu Dezhi; Syed Taimoor Ali; M. Khuhro; Mushtaque Ahmed; M. A. Bhutto,2019.0,FSE2014,0,[],[],,,no_context,,,No citation context available
68dc0bdb4fa83786a0c402e91cbf17c8e5877ba6,Practitioners' Views on Good Software Testing Practices,Pavneet Singh Kochhar; Xin Xia; D. Lo,2019.0,FSE2014,49,"["", [13], we only consider highly popular ones.""]","[""background""]",10.1109/ICSE-SEIP.2019.00015,,neutral,,,manual
896b0aa8ffc9c01a5e5fd5990ea27ebaa9d3ec51,Predicting open source programming language repository file survivability from forking data,Bee Bee Chua; Ying Zhang,2019.0,FSE2014,1,[],[],10.1145/3306446.3340827,,no_context,,,No citation context available
b1bffb9d54687235b141372b4b94165a48e83bac,RapidRelease - A Dataset of Projects and Issues on Github with Rapid Releases,Saket Joshi; S. Chimalakonda,2019.0,FSE2014,16,"[""Similar to [12], our motivation in selecting these metrics is their relation to the project popularity."", ""Similar to [12], we search for repositories from top 18 programming languages.""]","[""background""]",10.1109/MSR.2019.00088,,neutral,,,manual
de08bb682ee1152b6389a8226ad717661e8c3153,Replication Can Improve Prior Results: A GitHub Study of Pull Request Acceptance,Di Chen; Kathryn T. Stolee; T. Menzies,2019.0,FSE2014,24,"[""Studies can use thousands of projects, millions of lines of code, or tens of thousands of programmers [1]."", ""Numerous qualitative [5], [8]\u2013[14], quantitative [1], [15]\u2013[22] and mixed methods studies [23], [24] have been published about GitHub.""]","[""background""]",10.1109/ICPC.2019.00037,1902.0406,neutral,,,manual
eb57abde4a5451f1a3dcf53364a26fba8d342ef8,Review of NoSQL Data Stores: Using a reactive three-tier application for software developers to achieve a high availability application design architecture,W. Hendricks,2019.0,CACM2017,2,"[""There is limited research done on the programming language use on specific data types and empirical evidence for the existence of associations between code quality programming language choice, language properties, and usage domains, could help developers make more informed choices [22] Factors that determined programming language adoption: the first would be the use of open source libraries that is available for developers to use; this is the most influential factor for choosing a programming language.""]","[""background""]",10.1109/OI.2019.8908187,,hedged,,,manual
3b42e9f9fddecf3e572f59277483b8e66058aa53,Revisiting memory assignment semantics in imperative programming languages,Dimitri Racordon,2019.0,FSE2014,2,"[""As a result, memory errors are consistently reported accounting for about 5% of all software bugs, all programming languages taken together [119, 14].""]","[""background""]",10.13097/archive-ouverte/unige:127105,,neutral,,,manual
1446db686cad5180d9549f858c280f80504f3ac5,Swift a New Programming Language for Development and Education,Rostislav Fojtik,2019.0,CACM2017,3,[],[],10.1007/978-3-030-37737-3_26,,no_context,,,No citation context available
1f941ec8265ccbf54bdf02bde4c5126d06ff9120,Temporal Correlation Analysis of Programming Language Popularity,Chang-Yong Lee,2019.0,CACM2017,2,[],[],10.3938/jkps.75.755,,no_context,,,No citation context available
3fd3242c3ffd60b153085153a60ce920184c801b,The Impact of Correlated Metrics on the Interpretation of Defect Models,Jirayus Jiarpakdee; C. Tantithamthavorn; A. Hassan,2019.0,FSE2014,62,[],[],10.1109/TSE.2019.2891758,,no_context,,,No citation context available
2fd751bfc62de7db99bd06cdfd238eb136175fa7,Tools and Techniques for Energy-Efficient Mobile Application Development,Luis Cruz,2019.0,FSE2014,2,"[""Previous work studied the effect of programming languages in the quality of code found [Ray et al., 2014].""]","[""background""]",,,causal,,,manual
48c6745132c58a5dd136eeb19e5be2efea7f833d,Towards implicit parallel programming for systems,Sebastian Ertel,2019.0,FSE2014,2,[],[],,,no_context,,,No citation context available
4138cfd93ad8f9124e17062c91bdc211abf8bdd4,Trend Prediction of GitHub using Time Series Analysis,T. Varuna; Anuraj Mohan,2019.0,FSE2014,3,"[""[10] focuses on various types of programming languages and its uses in GitHub.""]","[""background""]",10.1109/icccnt45670.2019.8944878,,neutral,,,manual
fac95453b7b178dd0c28c77d323903dbd73e5a73,Unveiling Elite Developers’ Activities in Open Source Projects,Zhendong Wang; Yang Feng; Yi Wang; James A. Jones; D. Redmiles,2019.0,FSE2014,41,"[""Following the conventions in previous SE literature [26, 37, 51], we operationalize the code quality by the number of bugs per unit time.""]","[""methodology""]",10.1145/3387111,1908.08196,neutral,,,manual
a9eae9439b2c98b786eb2c16004445f336cc68db,Verification Techniques for Low-Level Programs,Samuel D. Pollard,2019.0,FSE2014,0,"[""While not considered formal methods, even the effect of statically versus dynamically-typed languages on productivity and code quality is unclear [120] and has a limited amount of research.""]",[],,,hedged,,,manual
84cbd9ba3dc2b6573a23cdbaa78b3c0c06794384,What Attracts Newcomers to Onboard on OSS Projects? TL;DR: Popularity,Felipe Fronchetti; I. Wiese; G. Pinto; I. Steinmacher,2019.0,FSE2014,39,"[""To improve the variety of projects, we \ufb01rst selected the \ufb01fteen most popular programming languages used on GitHub [20].""]",[],10.1007/978-3-030-20883-7_9,,neutral,,,manual
703a9e0cff038265c8acbcb38698ddbd8b6f048d,What are the factors affecting the handover process in open source development?,Bohan Liu; Guoping Rong; Liming Dong; He Zhang; Danni Chen; Tiange Chen; Yuyan Chen; Tiantian Zhang,2019.0,FSE2014,3,[],[],10.1016/J.JSS.2019.03.063,,no_context,,,No citation context available
4c7d2b93fd050dab69c7b42c3bc8a9b2e63f0be5,When and how java developers give up static type safety,Luis Mastrangelo,2019.0,FSE2014,1,[],[],,,no_context,,,No citation context available
b374a1d63c4742a73acaf1668e1dd681e099845e,Where Does LDA Sit for GitHub?,Xukun Wang; Matthias Lee; Angie Pinchbeck; F. H. Fard,2019.0,FSE2014,7,"[""To alleviate this problem, we use the popular packages used in many SE research [1, 6, 17, 18]."", ""Topic modeling is used in SE research for various tasks such as data-driven requirement engineering [16], code quality [17], and surveying articles about software engineering [1, 18]."", ""In each case, we calculate the optimal number of topics in the range of [1-200] based on the coherence score and report the highest score in the result."", ""[17] apply the LDA algorithm on the text describing GitHub projects in order to identify the project domains for 729 projects as part of their code quality study.""]","[""methodology""]",10.1109/ASEW.2019.00037,,neutral,,,manual
